'Erecoil (keV)'    'Yield'
19.5255            0.250993
90.2005            0.913576
15.4095            0.345161
22.9241            0.187353
18.0874            0.232849
104.31             0.98557
14.5302            0.930571
81.2467            0.320686
48.7877            0.32716
18.9667            0.318669
10.1326            0.437307
193.811            1.00458
163.393            0.964252
55.5428            0.983259
87.5615            0.967423
75.5296            0.959068
157.655            1.03105
17.9277            0.201178
161.314            1.03308
14.5302            0.20651
154.717            0.714607
171.467            0.963388
40.7132            0.234001
37.4754            1.01091
53.0246            0.299666
71.1119            0.929415
29.5195            0.248849
21.1655            0.294472
129.134            0.896606
16.1691            0.208662
37.3146            0.283817
35.556             0.32499
34.6767            0.240334
45.8294            0.947267
37.4754            0.356677
96.5165            0.979239
171.027            0.987584
129.294            0.667947
19.5255            0.263666
23.524             0.259341
28.2011            0.896587
13.6498            0.22882
26.4425            0.219318
115.343            0.95691
17.768             0.2245
72.4514            0.997081
39.234             0.292172
84.3248            1.01292
147.521            0.995073
28.9606            1.05956
187.336            1.0639
174.406            1.2024
52.9048            0.982408
187.617            1.12003
30.1205            0.168341
142.085            1.01724
27.0423            0.190514
194.691            1.07656
182.18             0.981257
40.7132            0.31118
26.2828            0.290153
162.512            0.989591
166.031            0.943244
166.91             1.02789
72.7308            0.996085
65.2362            0.490285
61.2599            1.11572
63.6173            0.856271
143.406            1.06908
132.973            0.334509
147.962            1.01839
101.514            1.02473
151.2              1.20874
82.5651            0.959068
98.5934            0.99824
12.4911            0.250997
164.272            0.973749
123.698            1.04892
51.266             0.359842
8.53369            0.424629
161.314            0.418295
67.455             1.03739
185.576            0.972907
56.4221            0.283817
143.406            1.01523
152.798            1.01926
24.5231            0.190525
21.8841            0.275184
112.706            0.954754
184.839            1.01294
189.696            0.98642
59.3605            1.02674
7.4936             1.26921
76.4088            0.911268
57.1417            0.891401
145.762            1.01928
100.193            1.02674
6.45456            1.44485
13.9703            0.872109
182.5              1.01523
120.34             1.04259
148.562            0.949576
22.3242            0.254159
51.4256            0.274323
10.5717            0.877586
103.591            1.03941
189.255            1.0014
29.8399            0.262511
15.7289            0.232842
164.431            0.900908
14.0911            0.302823
10.8732            1.00658
26.8816            1.0089
28.3607            1.02674
149.122            1.01522
109.747            0.937773
